Segmento,Year,LDCurve,Hour,Meter,kWh,kvarh,Max kW,Max kVA,Zone kWh,Zone kvarh,Zone Max kW,Zone Max kVA,Overload kWh Normal,Overload kWh Emerg,Load EEN,Load UE,Zone Losses kWh,Zone Losses kvarh,Zone Max kW Losses,Zone Max kvar Losses,Load Losses kWh,Load Losses kvarh,No Load Losses kWh,No Load Losses kvarh,Max kW Load Losses,Max kW No Load Losses,Line Losses,Transformer Losses,Line Mode Line Losses,Zero Mode Line Losses,3-phase Line Losses,1- and 2-phase Line Losses,Gen kWh,Gen kvarh,Gen Max kW,Gen Max kVA,13.8 kV Losses,Aux1,Aux6,Aux11,Aux16,Aux21,Aux26,13.8 kV Line Loss,Aux2,Aux7,Aux12,Aux17,Aux22,Aux27,13.8 kV Load Loss,Aux3,Aux8,Aux13,Aux18,Aux23,Aux28,13.8 kV No Load Loss,Aux4,Aux9,Aux14,Aux19,Aux24,Aux29,13.8 kV Load Energy,Aux5,Aux10,Aux15,Aux20,Aux25,Aux30
S00000_FORA_PONTA,0, ,41.0," ""GERAL""       ",67906.0,7435.0,3260.0,3290.0,59203.0,9236.0,3133.0,3167.0,0.0,0.0,2866.0,2487.0,4271.0,10480.0,116.0,304.0,238.0,-872.0,4033.0,11351.0,20.0,98.0,101.0,4170.0,101.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,4271.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,4033.0,0.0,0.0,0.0,0.0,0.0,0.0,59203.0,0.0,0.0,0.0,0.0,0.0,0.0
S00001_PONTA,0, ,44.0," ""GERAL""       ",539.0,581.0,219.0,305.0,4337.0,572.0,1485.0,1500.0,0.0,0.0,207.0,179.0,342.0,904.0,114.0,302.0,48.0,75.0,294.0,829.0,16.0,98.0,3.0,339.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,4337.0,0.0,0.0,0.0,0.0,0.0,0.0
S00002_FORA_PONTA,0, ,65.0," ""GERAL""       ",43652.0,4368.0,2938.0,2947.0,35990.0,5074.0,2725.0,2745.0,0.0,0.0,1440.0,1251.0,2199.0,5439.0,117.0,306.0,182.0,-237.0,2017.0,5676.0,22.0,97.0,69.0,2130.0,69.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,2199.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,0.0,0.0,0.0,0.0,0.0,0.0,35990.0,0.0,0.0,0.0,0.0,0.0,0.0
S00003_PONTA,0, ,68.0," ""GERAL""       ",131.0,532.0,106.0,228.0,3924.0,528.0,1372.0,1386.0,0.0,0.0,207.0,179.0,341.0,901.0,114.0,301.0,46.0,70.0,295.0,830.0,16.0,98.0,3.0,338.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,3924.0,0.0,0.0,0.0,0.0,0.0,0.0
S00004_FORA_PONTA,0, ,137.0," ""GERAL""       ",106132.0,10668.0,3387.0,3401.0,92858.0,13818.0,3260.0,3277.0,0.0,0.0,4743.0,4115.0,7006.0,17176.0,116.0,304.0,330.0,-1614.0,6676.0,18790.0,21.0,97.0,139.0,6868.0,139.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,7006.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,6676.0,0.0,0.0,0.0,0.0,0.0,0.0,92858.0,0.0,0.0,0.0,0.0,0.0,0.0
S00005_PONTA,0, ,140.0," ""GERAL""       ",665.0,539.0,389.0,438.0,4463.0,529.0,1655.0,1666.0,0.0,0.0,207.0,179.0,342.0,905.0,114.0,303.0,48.0,76.0,294.0,829.0,17.0,98.0,3.0,339.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,4463.0,0.0,0.0,0.0,0.0,0.0,0.0
S00006_FORA_PONTA,0, ,161.0," ""GERAL""       ",49057.0,4556.0,3443.0,3460.0,41371.0,5181.0,3316.0,3336.0,0.0,0.0,1439.0,1250.0,2222.0,5503.0,116.0,305.0,212.0,-155.0,2011.0,5658.0,21.0,97.0,87.0,2136.0,87.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,2222.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,41371.0,0.0,0.0,0.0,0.0,0.0,0.0
S00007_PONTA,0, ,164.0," ""GERAL""       ",745.0,556.0,466.0,510.0,4543.0,545.0,1732.0,1743.0,0.0,0.0,207.0,179.0,342.0,905.0,115.0,303.0,48.0,77.0,294.0,829.0,17.0,98.0,3.0,339.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,4543.0,0.0,0.0,0.0,0.0,0.0,0.0
S00008_FORA_PONTA,0, ,185.0," ""GERAL""       ",48645.0,4356.0,3221.0,3233.0,40964.0,4994.0,3096.0,3111.0,0.0,0.0,1439.0,1250.0,2218.0,5492.0,117.0,306.0,206.0,-169.0,2012.0,5661.0,22.0,97.0,83.0,2134.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,2218.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,40964.0,0.0,0.0,0.0,0.0,0.0,0.0
S00009_PONTA,0, ,188.0," ""GERAL""       ",849.0,684.0,491.0,557.0,4646.0,671.0,1756.0,1775.0,0.0,0.0,207.0,179.0,343.0,906.0,115.0,304.0,49.0,79.0,294.0,827.0,17.0,98.0,4.0,339.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,0.0,0.0,0.0,0.0,0.0,4646.0,0.0,0.0,0.0,0.0,0.0,0.0
S00010_FORA_PONTA,0, ,209.0," ""GERAL""       ",50339.0,4712.0,3458.0,3471.0,42645.0,5311.0,3332.0,3347.0,0.0,0.0,1438.0,1249.0,2230.0,5524.0,117.0,306.0,221.0,-129.0,2009.0,5653.0,22.0,97.0,91.0,2139.0,91.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,2230.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,42645.0,0.0,0.0,0.0,0.0,0.0,0.0
